Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Cesar Lares","MIN","CPX,DSL","18-19",2,4,3.6894407752469,13,13,0,0,0,0,,53.2,227,41,24,22,2,23,0,4,4,0,84,"sa3019384"
"Colton Gordon","HOU","A,A+,AA,CPX","23-24",4,5,3.009036317448232,27,21,0,0,2,0,,110.2,437,78,40,37,10,28,0,3,4,1,146,"sa3019426"
"Evelio Hernandez","CLE","DSL","18-19",0,2,2.536912491877768,13,13,0,0,0,0,,49.2,203,38,19,14,5,17,0,3,5,0,64,"sa3019487"
"Collin Lowe","MIA","A,AAA,CPX","23-24",3,1,3.335293807754496,14,8,0,0,0,1,,56.2,233,51,22,21,4,16,0,4,2,0,44,"sa3019850"
"Wyatt Wendell","ARI","A,CPX","22-23",0,8,4.263157466772233,16,16,0,0,0,0,,50.2,228,48,32,24,4,27,0,6,5,0,53,"sa3019882"
"Jake Garland","OAK","A,A+,CPX","21-22",2,6,5.011976792063665,13,9,0,0,0,0,,55.2,250,62,39,31,1,19,0,1,6,0,57,"sa3020077"
"John Bertrand","SFG","A,A+,CPX","24-25",6,2,3.147239447941192,17,5,0,0,1,0,,54.1,215,47,21,19,4,9,0,1,1,0,43,"sa3020082"
"Blake Adams","COL","A,A+,CPX","21-22",2,3,2.35465129334712,14,9,0,0,1,0,,57.1,223,48,17,15,1,8,0,2,2,0,63,"sa3020174"
"Isaac Coffey","BOS","A+,CPX","22-23",4,2,2.8757392169590004,12,10,0,0,0,0,,56.1,224,44,22,18,10,12,0,1,3,0,75,"sa3020222"
"Alex Williams","MIA","A+,CPX","22-23",1,2,4.695652173913044,10,10,0,0,0,0,,46,189,39,25,24,6,15,0,1,1,1,51,"sa3020314"
"Jack Choate","SFG","A,CPX","21-22",4,1,2.297872340425532,16,5,0,0,0,0,,47,197,29,17,12,1,22,0,4,6,1,70,"sa3020407"
"Johnathan Harmon","CIN","A,CPX","21-22",2,4,5.785713655121541,14,7,0,0,0,0,,46.2,215,51,37,30,5,19,0,2,6,0,49,"sa3020452"
"Derek Diamond","PIT","A,CPX","21-22",4,3,4.808218675564421,13,7,0,0,0,0,,48.2,209,57,29,26,4,10,0,3,5,0,42,"sa3020470"
"Caleb Franzen","COL","A,CPX","21-22",2,1,4.006451218492942,11,9,0,0,0,0,,51.2,218,49,24,23,2,22,0,3,1,0,45,"sa3020531"
"Connor McCullough","CHW","A,A+,CPX","22-23",3,4,2.923567163121622,11,10,1,1,1,0,,52.1,200,36,17,17,7,11,0,2,1,4,58,"sa3020603"
"David Sandlin","KCR","A,CPX","21-22",4,1,3.0718560067496834,12,12,0,0,0,0,,55.2,222,51,19,19,8,12,0,0,0,0,78,"sa3020606"
"Trevor Martin","TBR","A,CPX","21-22",1,3,3.612676444542731,12,11,0,0,0,0,,47.1,200,36,21,19,6,21,0,5,3,1,60,"sa3020608"
"Drew Thorpe","NYY","A+","22-22",5,1,2.9147724745687595,10,10,0,0,0,0,,58.2,231,48,23,19,4,20,0,0,3,1,71,"sa3020678"
"Chase Hampton","NYY","A+","21-21",2,1,2.6808510638297873,9,9,0,0,0,0,,47,190,31,18,14,5,16,0,0,5,0,77,"sa3020682"
"Brycen Mautz","STL","A","21-21",2,4,3.7358490566037736,11,11,0,0,0,0,,53,233,47,27,22,2,24,0,6,2,1,56,"sa3020710"
"Tyler Schweitzer","CHW","A","22-22",5,2,3.9650345419466735,9,9,0,0,0,0,,47.2,200,43,23,21,4,13,0,1,3,0,53,"sa3020712"
"Cameron Foster","NYM","A+","24-24",2,4,5.282608695652174,11,9,0,0,0,0,,46,206,52,30,27,3,25,0,1,0,0,42,"sa3020735"
"Jake Bennett","WSN","A,A+","22-22",1,3,1.9148936170212767,10,10,0,0,0,0,,47,182,37,19,10,2,10,0,3,1,1,62,"sa3020737"
"Max Rajcic","STL","A","21-21",5,2,1.7419353123882355,10,10,0,0,0,0,,51.2,193,29,11,10,2,6,0,3,5,0,57,"sa3020746"
"Brandon Schaeffer","SEA","A,A+","23-23",4,5,3.1935482888514524,13,13,0,0,0,0,,62,265,47,27,22,1,26,3,8,2,1,72,"sa3020751"
"Thomas Harrington","PIT","A,A+","21-21",4,1,2.7931036319800824,10,10,0,0,0,0,,48.1,185,39,15,15,3,12,0,1,1,0,52,"sa3020752"
"Pete Hansen","STL","A","22-22",5,1,3.3750003218651123,11,11,0,0,0,0,,53.1,227,48,20,20,7,19,0,2,4,0,64,"sa3020798"
"Shaddon Peavyhouse","SEA","A","24-24",5,2,4.123153329205191,12,12,0,0,0,0,,67.2,301,56,34,31,4,36,0,12,13,1,64,"sa3020802"
"Hayden Merda","NYY","A","23-23",1,3,5.547944625651255,10,10,0,0,0,0,,48.2,215,44,33,30,3,27,0,2,1,1,48,"sa3020826"
"Bradley Brehmer","BAL","A","23-23",2,1,4.348992843219031,11,9,0,0,0,0,,49.2,216,56,26,24,5,16,0,6,3,1,40,"sa3020828"
"Trey Dombroski","HOU","A","22-22",1,5,4.096552155230519,11,7,0,0,1,0,,48.1,206,41,27,22,6,19,1,1,4,0,64,"sa3020833"
"Connor Noland","CHC","A+","23-23",0,2,2.471831251529237,11,10,0,0,0,0,,47.1,190,38,15,13,2,8,0,0,2,0,38,"sa3020834"
"Reid VanScoter","SEA","A+","24-24",5,2,3.193548387096774,11,11,1,0,0,0,,62,260,53,25,22,2,20,0,2,3,0,62,"sa3020839"
"Tyler Cleveland","SEA","A","23-23",3,4,5.847134326243244,11,7,0,0,0,0,,52.1,239,65,34,34,6,15,0,7,2,0,46,"sa3020840"
"Sebastian Keane","NYY","CPX","22-22",1,0,1.588234403142142,2,0,0,0,0,0,,5.2,23,3,1,1,1,2,0,0,0,0,11,"sa3020953"
"Bryan Chi","TEX","CPX","24-24",1,0,1.0800004119874618,2,1,0,0,0,0,,8.1,30,3,1,1,0,1,0,0,1,0,11,"sa3020958"
"Zack Showalter","BAL","CPX","19-19",0,0,0,2,2,0,0,0,0,,6,23,2,0,0,0,3,0,0,1,0,13,"sa3020959"
"Mason McGwire","CHC","CPX","19-19",1,1,7.714285714285714,2,2,0,0,0,0,,7,32,7,6,6,1,5,0,1,2,0,4,"sa3020961"
"Henry Martinez","SDP","CPX","19-19",0,1,9.529406418852851,2,2,0,0,0,0,,5.2,29,3,7,6,0,9,0,0,0,0,3,"sa3020963"
"Luis Gastelum","STL","CPX","21-21",0,1,0,2,0,0,0,1,0,,4,17,5,2,0,0,1,0,0,1,2,5,"sa3020964"
"Edwin Cervantes","CIN","DSL","18-18",0,0,2.8421066897074496,2,1,0,0,0,0,,6.1,26,3,3,2,1,4,0,1,0,0,6,"sa3020965"
"Gary Gill Hill","TBR","CPX","18-18",0,2,6.75,2,1,0,0,0,0,,8,35,10,6,6,2,1,0,0,0,0,8,"sa3020972"
"Yereny Teus","TBR","DSL","19-19",0,1,1.125,2,2,0,0,0,0,,8,28,4,1,1,0,1,0,0,1,0,10,"sa3020978"
"Luis De La Cruz","HOU","DSL","20-20",1,0,2.25,2,1,0,0,0,0,,8,30,3,2,2,0,2,0,2,3,0,11,"sa3020981"
"Luis Aguilar","HOU","DSL","19-19",0,0,1.5,2,1,0,0,0,0,,6,25,4,2,1,0,1,0,1,0,0,5,"sa3020982"
"Yannelbinson Lugo","TBR","DSL","19-19",0,1,0,3,0,0,0,0,0,,6.1,30,7,5,0,0,5,0,2,0,0,5,"sa3020985"
"Gilberto Batista","BOS","DSL","18-18",0,1,5.625,2,2,0,0,0,0,,8,32,8,5,5,3,1,0,0,0,0,12,"sa3020987"
"Angel Cruz","LAD","DSL","18-18",2,0,1.5,3,1,0,0,0,0,,6,24,2,1,1,0,3,0,1,1,0,11,"sa3020988"
"Edgar Moreta","NYM","DSL","19-19",0,0,0,2,2,0,0,0,0,,7,24,2,0,0,0,3,0,0,1,0,9,"sa3020989"
"Anderson Cardenas","ARI","DSL","17-17",0,0,4.5,2,2,0,0,0,0,,6,25,7,3,3,0,2,0,0,1,0,5,"sa3020991"
"Donny Troconis","OAK","DSL","17-17",0,1,5.684213379414899,2,1,0,0,0,1,,6.1,32,8,4,4,1,5,0,0,0,1,4,"sa3020992"
"Baldemix Cabrera","TBR","DSL","20-20",0,0,0,2,2,0,0,0,0,,8,28,2,0,0,0,1,0,0,1,0,3,"sa3020994"
"Rafael Gonzalez","HOU","DSL","18-18",0,0,2.5714285714285716,2,0,0,0,0,0,,7,31,4,3,2,0,6,0,1,2,1,9,"sa3020995"
"Wilkin Paredes","ARI","DSL","19-19",0,1,6.749996781350717,2,2,0,0,0,0,,6.2,32,5,8,5,0,5,0,1,0,0,9,"sa3020998"
"Johan Moreno",,"DSL","20-20",0,0,4.5,2,2,0,0,0,0,,8,33,8,4,4,1,2,0,0,0,0,9,"sa3020999"
"Luis Vasquez","DET","DSL","18-18",1,0,1.588234403142142,3,0,0,0,0,0,,5.2,23,6,2,1,0,2,0,1,0,0,4,"sa3021001"
"Osiris Calvo","NYM","DSL","19-19",1,0,0,3,0,0,0,0,0,,6.1,26,6,2,0,0,1,0,1,0,0,9,"sa3021004"
"Elwis Mijares","NYM","DSL","17-17",0,1,1.2857142857142858,3,0,0,0,1,0,,7,29,5,3,1,0,2,0,1,1,1,10,"sa3021009"
"Luis Porfirio","MIA","DSL","17-17",0,1,7.105266724268624,2,1,0,0,0,0,,6.1,33,9,6,5,1,6,0,0,2,1,7,"sa3021015"
"Lewis Sifontes","ATL","DSL","17-17",0,0,3.176468806284284,2,0,0,0,0,0,,5.2,26,5,3,2,0,5,0,0,1,0,6,"sa3021016"
"Dylan Wilson","SEA","DSL","17-17",0,0,3.521737670177928,2,2,0,0,0,0,,7.2,36,9,4,3,0,4,0,2,1,0,10,"sa3021017"
"Eccel Correa","BAL","DSL","20-20",1,0,1.3499993562701433,2,0,0,0,0,0,,6.2,27,3,1,1,1,4,0,0,1,0,12,"sa3021019"
"Brandon Smith","MIA","DSL","17-17",0,0,7.94117201571071,2,0,0,0,0,1,,5.2,26,7,5,5,1,0,0,1,0,0,4,"sa3021021"
"Hamlet Garcia","MIA","DSL","17-17",0,1,1.2857142857142858,2,2,0,0,0,0,,7,32,6,3,1,0,3,0,0,0,0,8,"sa3021022"
"Oswaldo Aponte","MIA","DSL","17-17",0,1,3.521737670177928,2,1,0,0,0,0,,7.2,34,6,7,3,0,2,0,1,2,0,8,"sa3021023"
"Miguel Valdez",,"DSL","19-19",2,1,2.5714285714285716,3,0,0,0,0,1,,7,29,3,3,2,1,4,0,1,0,0,5,"sa3021025"
"Duque Hebbert","DET","DSL","21-21",0,0,2,2,2,0,0,0,0,,9,36,8,3,2,0,1,0,0,1,0,9,"sa3021026"
"Francis Texido","LAA","DSL","18-18",1,0,2.5714285714285716,2,2,0,0,0,0,,7,30,7,2,2,1,0,0,3,0,0,9,"sa3021028"
"Sandro Santana","ARI","DSL","18-18",2,0,1.038461157556256,2,0,0,0,0,0,,8.2,34,4,1,1,0,4,0,0,1,0,9,"sa3021030"
"Anel Cabrera","LAA","DSL","20-20",0,0,0,3,0,0,0,0,0,,6.2,25,6,1,0,0,2,0,0,1,0,5,"sa3021033"
"Pedro Redman","CHW","DSL","19-19",1,0,4.7647032094264254,3,0,0,0,1,0,,5.2,26,6,3,3,0,4,0,1,1,0,6,"sa3021039"
"Clevari Tejada","PIT","DSL","18-18",0,1,2.6999987125402867,2,2,0,0,0,0,,6.2,28,6,4,2,0,2,0,1,1,0,5,"sa3021040"
"Sandy Ozunz","COL","DSL","17-17",0,0,4.5,3,0,0,0,0,0,,6,28,5,3,3,1,4,0,2,1,0,7,"sa3021041"
"Yunior Tur","OAK","CPX","23-23",0,0,1.588234403142142,2,1,0,0,0,0,,5.2,28,5,5,1,0,3,0,0,2,0,6,"sa3021045"
"Cole Stupp","DET","CPX","22-22",0,1,10.285714285714286,2,2,0,0,0,0,,7,38,5,8,8,1,8,0,5,1,0,6,"sa3021467"
"Thomas Ireland","TEX","CPX","21-21",0,0,0,2,1,0,0,0,0,,6.1,23,2,0,0,0,1,0,1,2,0,7,"sa3021469"
"Abel Fuerte","ARI","CPX","18-18",1,1,2,2,1,0,0,0,0,,9,41,9,3,2,0,6,0,2,2,0,5,"sa3021475"
"Nolan Perry","TOR","CPX","19-19",0,0,3.2400012359623855,2,1,0,0,0,0,,8.1,38,8,3,3,0,5,0,1,1,0,14,"sa3021476"
"Claudio Gatier","PHI","DSL","21-21",0,0,5.399997425080573,3,0,0,0,0,0,,6.2,27,7,4,4,0,1,0,1,3,0,8,"sa3021477"
"Alix Hernandez","SFG","CPX","18-18",0,1,9.449995493891004,2,0,0,0,0,0,,6.2,33,6,7,7,1,6,0,1,3,0,12,"sa3021479"
"Shawndrick Oduber","KCR","DSL","18-18",0,0,1.5,2,2,0,0,0,0,,6,26,5,1,1,0,2,0,1,0,0,11,"sa3021483"
"Jesus Lopez",,"DSL","17-17",0,1,2.6999987125402867,2,1,0,0,0,0,,6.2,29,5,2,2,0,4,1,0,1,0,7,"sa3021485"
"Dawel Serda","ARI","DSL","18-18",0,0,5.400002059937309,2,2,0,0,0,0,,8.1,37,10,6,5,0,2,0,1,2,1,9,"sa3021486"
"Damian Jimenez","KCR","DSL","18-18",0,0,0,2,1,0,0,1,0,,7,26,2,0,0,0,3,0,0,1,0,8,"sa3021491"
"Julio Rosario","KCR","DSL","20-20",0,0,1.2272732592813576,2,1,0,0,0,0,,7.1,30,9,1,1,1,1,0,1,0,1,4,"sa3021492"
"Jan Pierre Garcia","ARI","DSL","20-20",1,0,4.5,3,0,0,0,0,0,,6,26,6,5,3,0,3,0,0,3,0,5,"sa3021493"
"Angel Anazco","TEX","DSL","21-21",0,0,6.352937345276078,2,1,0,0,0,0,,5.2,28,5,5,4,0,5,0,2,5,1,7,"sa3021494"
"Luis Jerez","BOS","DSL","19-19",1,0,7.5,2,0,0,0,0,0,,6,26,9,5,5,0,1,0,1,4,0,5,"sa3021495"
"Darwin Rodriguez","KCR","DSL","19-19",0,0,0,2,0,0,0,0,0,,6,24,5,0,0,0,1,0,0,0,1,8,"sa3021497"
"Carlos Castillo","PIT","DSL","17-17",0,1,1.3499993562701433,2,2,0,0,0,0,,6.2,24,3,1,1,0,2,0,0,0,1,8,"sa3021500"
"Adrian Bohorquez","MIN","DSL","18-18",0,0,5.142857142857143,2,2,0,0,0,0,,7,31,5,5,4,0,5,0,1,4,0,13,"sa3021501"
"Walvin Mena","ARI","DSL","17-17",0,1,2.6999987125402867,2,2,0,0,0,0,,6.2,30,4,3,2,0,6,0,1,3,1,2,"sa3021505"
"Leuris Portorreal","WSN","DSL","17-17",0,1,3.2400012359623855,2,2,0,0,0,0,,8.1,36,8,4,3,0,1,0,0,1,0,9,"sa3021520"
"Wuilliams Rodriguez","BOS","DSL","17-17",1,0,2,2,2,0,0,0,0,,9,35,6,3,2,0,6,0,0,0,0,6,"sa3021523"
"Kevin Velasco","BAL","DSL","17-17",1,0,1.588234403142142,2,0,0,0,0,0,,5.2,23,6,1,1,1,1,0,0,1,1,3,"sa3021524"
"Enniel Cortez","MIL","DSL","17-17",2,0,1.8,2,2,0,0,0,0,,10,38,7,3,2,1,1,0,2,0,0,9,"sa3021525"
"Jose Bello","SFG","DSL","18-18",0,1,9,2,2,0,0,0,0,,6,32,11,8,6,0,2,0,0,1,1,8,"sa3021530"
"Adan Moreno","SDP","DSL","18-18",0,0,3,2,2,0,0,0,0,,6,27,4,2,2,0,4,0,2,0,0,9,"sa3021537"
"Obed Balderas","BOS","DSL","16-16",0,0,0,2,2,0,0,0,0,,6.1,25,4,0,0,0,3,0,0,0,1,7,"sa3021540"
"Juan Archbold","CHC","DSL","19-19",0,1,2.6999987125402867,2,2,0,0,0,0,,6.2,32,6,5,2,0,4,0,1,2,0,5,"sa3021543"
"Tzu-Chen Sha","OAK","CPX","19-19",0,1,2.5714285714285716,2,0,0,0,0,0,,7,28,7,2,2,0,1,0,0,1,0,12,"sa3021551"
"Joel Canizalez","TBR","DSL","20-20",0,0,3,2,2,0,0,0,0,,6,25,6,3,2,0,2,0,1,2,0,5,"sa3021553"
"Antony Aparicio","HOU","DSL","20-20",0,0,4.5,2,2,0,0,0,0,,6,22,5,3,3,1,0,0,0,0,0,6,"sa3021555"
"Yadiel Batista","STL","DSL","19-19",1,0,4,2,2,0,0,0,0,,9,35,9,4,4,0,1,0,0,0,0,10,"sa3021558"
"Ubert Mejias","SFG","CPX","22-22",0,0,1.8620683531700815,2,2,0,0,0,0,,9.2,45,14,3,2,0,4,0,0,0,0,2,"sa3021562"
"Anthony Ortiz","SDP","DSL","20-20",1,0,1.2272732592813576,3,0,0,0,0,0,,7.1,32,5,4,1,0,4,0,0,2,0,7,"sa3021565"
"Jhon Nunez","NYM","DSL","19-19",0,0,3,2,1,0,0,0,0,,6,23,3,4,2,0,2,0,1,0,0,4,"sa3021734"
"Julio  Marte","HOU","DSL","20-20",0,1,0,2,0,0,0,0,0,,6,27,5,3,0,0,3,0,1,2,1,11,"sa3021740"
"Denny Lima","CHW","DSL","18-18",1,0,2.076922315112512,2,2,0,0,0,0,,8.2,34,6,2,2,1,1,0,2,1,0,11,"sa3021787"
"Jorge Luna","NYY","DSL","18-18",0,0,1.5,2,2,0,0,0,0,,6,28,6,1,1,0,7,0,0,0,0,4,"sa3021797"
"Juan Yunyet","TEX","DSL","18-18",1,0,1.5882343363190194,2,0,0,0,0,1,,5.2,22,2,1,1,0,3,0,0,1,0,5,"sa3021996"
"Connor Prins","SEA","CPX","19-19",1,0,0,1,0,0,0,0,0,,4,16,0,0,0,0,4,0,0,0,0,6,"sa3022032"
"Caleb Clay","ARI","AA,AAA","27-27",8,7,5.306358615516205,23,21,0,0,0,0,,115.1,520,149,75,68,13,35,1,6,3,0,56,"sa326518"
"Andrew Barbosa","ARI","A+,AA,AAA,R","27-29",15,6,3.3507192707203437,71,25,0,0,1,4,,185.1,760,146,81,69,12,68,2,7,2,0,192,"sa327830"
"Andres Santiago","CHC","A,A+,AA,AAA","25-29",16,21,4.773162910210589,97,36,1,0,1,3,,313,1396,338,185,166,28,131,4,17,29,0,236,"sa389212"
"Cory Riordan","DET","AA,AAA","30-30",6,10,4.861171205692872,27,24,0,0,0,0,,153.2,651,185,88,83,18,30,0,4,3,0,113,"sa390235"
"Chris Jones","BAL","AAA","26-27",15,19,4.494410023079819,53,43,0,0,0,0,,268.1,1143,313,151,134,25,68,0,5,2,0,185,"sa392067"
"Terry Doyle","BAL","AA,AAA","29-30",16,6,2.700000097669408,32,27,2,2,1,0,,193.1,779,180,66,58,10,30,1,9,8,0,131,"sa392100"
"Greg Peavey","MIN","AA,AAA","26-26",8,12,5.020408684390184,27,27,0,0,0,0,,147,639,160,95,82,16,39,1,9,2,0,86,"sa392163"
"Nick Additon","BAL","AA,AAA","27-29",9,19,4.029230993873564,48,35,0,0,0,0,,216.2,919,223,109,97,14,67,1,8,16,0,153,"sa393067"
"Carlos Pimentel","CHC","AAA","25-26",24,14,4.307514298896065,55,54,3,1,0,0,,288.1,1269,295,152,138,29,129,1,9,15,1,239,"sa393262"
"Carlos Hernandez","COL","AA,AAA","28-29",9,12,4.63157899902945,36,30,1,0,0,0,,171,755,237,105,88,18,26,0,1,3,0,118,"sa393410"
"Cody Satterwhite","NYM","AAA","28-31",6,5,3.95121928869464,102,2,0,0,2,3,,150.1,651,153,73,66,14,57,3,6,4,0,138,"sa454441"
"Ross Seaton","DET","A,AAA","25-25",12,9,3.8839909942691384,23,23,0,0,0,0,,143.2,584,138,71,62,5,20,0,13,4,1,95,"sa454510"
"Luis Leroy Cruz","HOU","AAA","24-24",7,5,4.267241379310345,28,19,0,0,0,0,,116,510,119,60,55,18,52,3,6,6,2,93,"sa454687"
"Shawn Haviland","CHW","AAA","29-31",13,20,4.134275841286371,55,43,2,1,0,1,,283,1197,284,142,130,37,79,2,16,9,0,211,"sa454866"
"John Anderson","TOR","AA,AAA","26-27",10,15,5.097902492280899,60,39,0,0,1,2,,238.1,1087,299,145,135,22,86,1,6,11,3,169,"sa454912"
"Malcom Culver","KCR","AA,AAA","25-27",7,13,4.030675223946154,119,1,0,0,23,11,,163,728,169,81,73,7,76,7,6,10,3,153,"sa454968"
"Bryan Evans","COL","AA,AAA","28-31",16,11,3.7226627668970784,36,36,1,0,0,0,,210.1,882,205,95,87,31,43,0,13,17,0,204,"sa455162"
"Blayne Weller","ARI","A+,AA,AAA,R","25-26",11,23,5.669291296010571,53,48,0,0,0,0,,254,1158,292,182,160,33,98,0,27,11,0,247,"sa455271"
"Rayan Gonzalez","COL","A+,AA","24-28",6,7,3.5243364709446827,134,0,0,0,6,14,,150.2,651,143,67,59,11,71,3,5,18,1,149,"sa455370"
"Jeremy Kehrt","LAD","AA,AAA","29-30",15,19,4.543448753982939,47,44,1,1,0,0,,241.2,1037,265,136,122,17,65,4,4,11,1,174,"sa455400"
"Juan Carlos Sulbaran","KCR","AA,AAA","25-26",12,20,5.238323736193902,56,50,0,0,0,0,,278.1,1231,299,171,162,44,104,2,13,23,2,215,"sa455559"
"Jeffry Antigua","CHC","AA,AAA","25-25",6,6,3.847500146770483,30,22,0,0,0,0,,133.1,558,127,62,57,12,46,2,4,11,0,77,"sa456113"
"Zack Dodson","PIT","AA","24-24",7,10,3.6666666666666665,28,27,1,0,0,0,,162,668,163,78,66,11,36,2,5,6,1,89,"sa501219"
"Jason Stoffel","HOU","AA,AAA,R","26-28",8,8,3.5746476880625884,105,0,0,0,27,10,,118.1,492,92,54,47,10,45,3,7,6,0,142,"sa501226"
"Matt Heidenreich","CHW","A+,AA,R","24-25",13,5,2.854122805710181,26,26,1,0,0,0,,157.2,649,153,56,50,10,30,0,5,7,0,130,"sa501303"
"Brooks Hall","MIL","AA,AAA","25-32",16,15,4.770317985031831,81,39,0,0,2,0,,283,1194,296,158,150,29,81,0,11,14,4,212,"sa501327"
"James Needy","SDP","A+,AA,AAA","24-26",14,9,4.737736121857042,33,33,1,0,0,0,,176.2,752,182,100,93,15,61,1,7,7,2,138,"sa501496"
"Darin Gorski","NYM","AAA","27-28",16,12,5.645057005305459,43,40,0,0,0,0,,205.2,937,232,135,129,27,98,1,8,5,1,161,"sa501520"
"James Gillheeney","SEA","AA,AAA","27-27",5,9,4.244845527760831,28,20,0,0,0,0,,129.1,548,129,67,61,8,41,1,3,7,0,96,"sa501532"
"Danny Reynolds","LAA","AA,AAA","24-27",6,10,4.174168375358066,129,0,0,0,15,8,,170.1,755,146,85,79,7,99,4,16,16,1,160,"sa501564"
"Hector Hernandez","ARI","A,A+,AA,AAA,R","24-28",8,7,2.8043475475000577,57,13,0,0,3,1,,138,586,118,48,43,6,39,1,9,10,0,144,"sa501640"
"Matt Lollis","TBR","AA,AAA","24-25",7,4,3.5999995994568317,84,1,0,0,2,5,,120,509,85,56,48,12,64,2,8,10,0,117,"sa501704"
"Kraig Sitton","COL","AA,AAA","26-28",11,8,3.0857142520826693,135,3,0,0,5,8,,175,731,180,67,60,7,38,2,5,4,1,121,"sa501975"
"Zack Jones","MIN","A+,AA,AAA,R","24-28",9,7,3.9972068183781,93,1,0,0,15,6,,119.1,523,78,58,53,6,83,1,10,12,2,164,"sa502134"
"Austin House","COL","AA,AAA","24-27",19,12,4.432229055710642,180,0,0,0,26,13,,221.1,990,249,124,109,15,85,5,4,13,0,179,"sa502193"
