Name,Team,Level,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,K%,BB%,ERA,FIP,WHIP,Pitches,Strikes,Oppo%,PlayerId
"D.J. Snelten","SFG","A,A+,AA,AAA",21,25,3.6784741526764724,162,36,2,1,4,6,,367,1591,373,191,150,20,145,3,7,41,2,364,8.926430610494906,0.22878693,0.09113765,3.6784741526764724,3.56539774555171,1.4114441563603055,5317,3460,0.29345794,"15949"
"Keury Mella","CIN","A+,AA,AAA",41,41,4.057340786037796,157,119,1,1,4,0,,674.1,2926,662,358,304,66,255,2,47,44,8,571,7.620860489564412,0.19514696,0.08714969,4.057340786037796,4.335186258838683,1.3598616596479014,10599,6755,0.33528837,"15964"
"Akeem Bostick","HOU","A,A-,A+,AA,AAA",30,30,4.669432336969034,120,85,1,0,6,0,,522.1,2283,546,300,271,61,199,0,21,38,1,434,7.4779838902013305,0.19010074,0.08716601,4.669432336969034,4.66312961211669,1.4262923702508938,7796,5047,0.32412523,"15979"
"Odrisamer Despaigne","BAL","A+,AAA",13,22,3.5891240325247327,77,55,0,0,4,1,,331,1405,329,139,132,23,109,1,18,19,1,291,7.912387071702252,0.20711744,0.07758007,3.5891240325247327,3.831109178140286,1.3232629008803307,5566,3439,0.31477733,"16017"
"Stefan Crichton","BAL","A,A+,AA,AAA,R",20,18,4.104000116298134,180,6,0,0,10,8,,291.2,1255,290,150,133,15,88,3,16,19,4,261,8.053714513938443,0.20796813,0.07011952,4.104000116298134,3.4646380670605135,1.2960000367257265,4300,2831,0.30708661,"16058"
"Edubray Ramos","PHI","A+,AA,AAA",10,7,2.1753554278074074,104,2,0,0,25,8,,140.2,546,97,39,34,7,31,3,7,9,3,134,8.57345962724096,0.24542125,0.05677656,2.1753554278074074,2.811492146407325,0.9099525972527718,1705,1170,0.32887701,"16086"
"Zach Thompson","CHW","A,A+,AA,AAA",28,30,4.40954780737254,184,69,0,0,3,7,,530.2,2328,530,312,260,56,219,0,28,58,1,485,8.225502640675701,0.20833333,0.09407216,4.40954780737254,4.4057164100422295,1.4114321827871936,8434,5249,0.31952291,"16094"
"Cy Sneed","MIL","A,A+,AA,AAA",39,34,4.045350256373118,122,92,2,1,4,2,,580.2,2455,581,290,261,51,178,1,18,33,1,514,7.966705102589207,0.20936864,0.07250509,4.045350256373118,3.8409034728168385,1.3071182820720293,8784,5750,0.33467049,"16106"
"Daniel Ponce de Leon","STL","A,A+,AA,AAA",50,33,3.696088954448507,128,124,3,1,0,0,,630.2,2706,537,298,259,56,284,2,39,26,1,590,8.41966209700625,0.218034,0.10495196,3.696088954448507,4.33688740846442,1.3017970963544505,10162,6343,0.36744966,"16110"
"Jordan Romano","TOR","A,A+,AA,AAA,R",24,17,3.6306382507241333,94,69,1,0,5,0,,391.2,1668,353,197,158,28,140,0,30,18,8,391,8.984680734386938,0.23441247,0.08393285,3.6306382507241333,3.613386802280469,1.2587233879092812,6318,3996,0.34236676,"16122"
"Chris Ellis","LAA","A+,AA,AAA",46,44,4.847490418886905,171,118,3,2,3,4,,690.2,3019,669,396,372,75,310,3,43,45,2,653,8.509170009497712,0.21629679,0.10268301,4.847490418886905,4.534094034830392,1.4174710633483514,11514,7163,0.31906421,"16125"
"John Curtiss","MIN","A,A+,AA,AAA,R",10,12,3.780000252342241,174,10,0,0,37,5,,266.2,1147,229,124,112,24,120,4,9,24,1,326,11.002500734496167,0.2842197,0.10462075,3.780000252342241,3.5501511919685353,1.308750087368494,4252,2746,0.32756133,"16128"
"David Hess","BAL","A+,AA,AAA,CPX",40,34,4.280681098172482,130,92,2,1,1,4,,567.2,2423,558,296,270,67,193,4,8,32,1,483,7.657662853397439,0.19933966,0.07965332,4.280681098172482,4.214812635314985,1.3229594669660634,8710,5640,0.3118527,"16130"
"Justin Shafer","TOR","A,A+,AA,AAA",22,24,3.7384617062391814,166,32,0,0,26,9,,368.1,1579,347,176,153,24,132,4,20,17,2,264,6.450679022530352,0.16719443,0.08359721,3.7384617062391814,3.968197117387812,1.3004525470505213,4994,3142,0.30034423,"16132"
"Brandon Leibrandt","PHI","A+,AA,AAA,R",34,23,3.6373995010069113,116,85,2,0,1,3,,497.1,2020,473,212,201,51,141,1,17,17,8,388,7.021447792988465,0.19207921,0.06980198,3.6373995010069113,4.041582384622743,1.234584463028327,6745,4496,0.32748143,"16135"
"Aaron Nola","PHI","AA,AAA",11,4,2.256267565307396,20,20,0,0,0,0,,119.2,466,103,32,30,7,19,0,3,0,0,102,7.671309722045146,0.21888412,0.04077253,2.256267565307396,2.8513704009729697,1.019498677657416,1769,1195,0.26392962,"16149"
"Eric Skoglund","KCR","A+,AA,AAA,CPX,R",22,26,4.177874292425292,95,85,2,0,0,0,,461,1946,476,236,214,57,112,2,21,13,4,387,7.555314725086861,0.19886948,0.05755396,4.177874292425292,4.245971787262115,1.2754881017373167,6937,4612,0.33683473,"16155"
"Jace Fry","CHW","A+,AA,AAA",9,16,3.51537080224286,122,11,0,0,5,4,,184.1,788,160,83,72,9,81,3,10,22,0,214,10.44846321777739,0.2715736,0.10279188,3.51537080224286,3.098433725863628,1.3074141409576068,2685,1680,0.31677019,"16159"
"Brandon Woodruff","MIL","A+,AA,AAA,R",28,23,3.3962266729072583,85,83,1,0,0,0,,424,1763,384,181,160,25,133,1,18,21,2,397,8.426887432151135,0.22518434,0.07543959,3.3962266729072583,3.3852802881150015,1.2193397152035088,5921,4004,0.34184514,"16162"
"Daniel Gossett","OAK","A,A+,AA,AAA",35,31,3.739367638838452,122,107,3,1,0,0,,611.1,2586,557,307,254,55,229,1,13,56,5,551,8.111777830708611,0.21307038,0.08855375,3.739367638838452,4.0518842258401095,1.2857143325140086,8848,5713,0.29994404,"16164"
"Max Povse","ATL","A,A+,AA,AAA",23,26,4.344059405940594,83,74,0,0,0,0,,404,1718,401,218,195,23,125,3,25,21,8,365,8.131188118811881,0.21245634,0.07275902,4.344059405940594,3.5266683046338088,1.301980198019802,5922,3862,0.32581454,"16165"
"Chandler Shepherd","BOS","A,A+,AA,AAA",25,36,4.406072265728954,182,63,1,0,16,4,,527,2276,567,298,258,65,149,4,15,20,0,470,8.026565755397709,0.20650264,0.06546573,4.406072265728954,4.13650494948436,1.3586338252635364,8032,5413,0.33415385,"16166"
"Justin Anderson","LAA","A,A+,AA,AAA,CPX",20,24,4.567046345507838,127,50,0,0,2,3,,380.1,1673,414,217,193,30,144,1,22,22,1,311,7.359333748460816,0.1858936,0.08607292,4.567046345507838,4.213290017871356,1.4671340591786837,5373,3476,0.32244556,"16201"
"Spencer Turnbull","DET","A,A+,AA,AAA,R",24,19,3.500000179114977,79,79,2,1,0,0,,396,1653,339,168,154,11,149,0,26,32,5,387,8.795454995568157,0.23411978,0.09013914,3.500000179114977,3.0749445735379357,1.232323295388246,5503,3560,0.3452381,"16207"
"Brandon Finnegan","CIN","AA,AAA",8,21,6.012146073970891,134,31,0,0,1,4,,247,1144,270,187,165,29,152,4,13,14,0,248,9.036437735422915,0.21678322,0.13286713,6.012146073970891,4.87327805700671,1.7085021166435799,4453,2675,0.32513661,"16208"
"Jake Reed","MIN","A,A+,AA,AAA",18,15,4.206798845545772,251,3,0,0,14,15,,353,1513,322,186,165,19,144,9,37,30,2,361,9.203965959042568,0.23859881,0.09517515,4.206798845545772,3.6457346641457664,1.3201133077604914,5881,3749,0.38969072,"16209"
"Brett Graves","OAK","A,A+,AA,AAA",27,28,4.731543765487527,142,66,0,0,9,1,,447,1942,456,259,235,39,168,2,26,32,3,353,7.107382762625945,0.18177137,0.08650875,4.731543765487527,4.386656904955862,1.3959731960587314,6091,3978,0.32065997,"16218"
"Tejay Antone","CIN","A,A+,AA,AAA",37,32,3.530769274602655,103,95,2,0,1,1,,563.1,2386,599,274,221,36,149,2,22,26,5,436,6.965680559849583,0.18273261,0.06244761,3.530769274602655,3.578619435783055,1.3278106673719388,7127,4738,0.2893401,"16233"
"Kyle Freeland","COL","A+,AA,AAA,R",15,17,4.421476634585599,43,43,0,0,0,0,,248.1,1051,259,134,122,25,72,0,5,8,1,168,6.088590775494923,0.15984776,0.06850618,4.421476634585599,4.51636228113049,1.3328859435772618,3309,2159,0.25217391,"16256"
"Sam Howard","COL","A,A+,AA,AAA",34,37,3.6366135758696814,186,99,2,2,1,2,,606.1,2587,585,279,245,57,208,2,23,10,2,558,8.282572960552173,0.21569385,0.08040201,3.6366135758696814,4.094578652682502,1.3078614810270555,9639,6227,0.31013363,"16265"
"A.J. Ladwig","DET","A,A+,AA,AAA",58,47,4.282599476973866,146,131,1,0,0,0,,779.2,3295,884,417,371,100,119,0,28,13,2,549,6.33732375433599,0.16661608,0.03611533,4.282599476973866,4.191739790626059,1.2864472223434522,10691,7480,0.3231068,"16266"
"John Means","BAL","A,A+,AA,AAA",34,38,3.878873218596159,111,107,3,3,0,0,,591.2,2552,649,305,255,54,142,1,23,42,0,467,7.1036619336643385,0.18299373,0.05564263,3.878873218596159,3.803516447654024,1.336901401267783,9210,5948,0.28151261,"16269"
"Sam Clay","MIN","A,A+,AA,AAA,R",28,28,3.7759398949752128,229,37,1,0,22,5,,443.1,1966,425,219,186,9,243,5,35,44,2,459,9.318045224696895,0.23346897,0.12360122,3.7759398949752128,3.4817058367508293,1.5067669353903477,7023,4283,0.35866013,"16279"
"Jesus Tinoco","TOR","A,A+,AA,AAA",37,38,4.6938026949845435,192,94,1,1,14,3,,634.2,2769,716,359,331,71,208,0,14,46,3,537,7.615021290654683,0.19393283,0.07511737,4.6938026949845435,4.418920265498788,1.4558824069035645,9228,6075,0.28934263,"16300"
"Gerardo Reyes","SDP","A,A+,AA,AAA",17,19,3.3591549070173254,233,0,0,0,23,19,,284,1237,243,134,106,24,149,6,24,22,1,334,10.5845069711678,0.27000808,0.12045271,3.3591549070173254,4.3510947430562865,1.3802816808708507,4866,3025,0.37001376,"16306"
"Austen Williams","WSN","A,A+,AA,AAA,R",23,36,3.9911309069045457,113,75,2,0,2,1,,451,1937,476,231,200,27,125,2,18,29,1,365,7.283813905100796,0.18843573,0.06453278,3.9911309069045457,3.498137712692715,1.3325942639164623,6040,3990,0.32338308,"16309"
"Alex McRae","PIT","A,A+,AA,AAA",41,51,4.5334500554000146,157,138,2,0,1,4,,762.1,3347,870,422,384,70,246,2,44,30,1,572,6.752951645022938,0.17089931,0.07349866,4.5334500554000146,4.216356925261675,1.463926580389588,11100,7237,0.30567861,"16317"
"Ricardo Pinto","PHI","A,A+,AA,AAA",59,26,4.050000069231358,172,92,0,0,1,2,,706.2,2999,694,354,318,82,250,3,35,50,10,555,7.068396347243408,0.18506169,0.08336112,4.050000069231358,4.544236581316357,1.3358490794389946,9874,6421,0.28504233,"16318"
"Eduardo Paredes","LAA","A,A+,AA,AAA",5,9,3.3701017457871454,183,0,0,0,40,17,,229.2,960,200,95,86,19,79,3,11,14,5,248,9.718432941339676,0.25833333,0.08229167,3.3701017457871454,3.608079372553832,1.2148041176674595,3556,2368,0.37520129,"16344"
"Gabriel Moya","ARI","A,A+,AA,AAA,R",17,7,2.2371426498880385,184,11,0,0,33,7,,233.1,935,172,65,58,16,73,3,7,11,3,310,11.957141749401584,0.3315508,0.07807487,2.2371426498880385,2.743005882591771,1.0499999027252287,3449,2299,0.32780847,"16348"
"Ryan Borucki","TOR","A,A-,A+,AA,AAA,R",28,22,3.549193706707212,98,71,2,1,0,1,,413.1,1717,379,183,163,29,128,1,23,22,4,385,8.383064890075318,0.22422831,0.07454863,3.549193706707212,3.5186694657110507,1.2266129579417564,6296,4112,0.307173,"16350"
"Tyler Mahle","CIN","A,A+,AA,AAA",40,24,2.7426218938857834,86,85,2,2,0,0,,485.2,1960,420,175,148,38,106,1,28,15,1,447,8.283459368695576,0.22806122,0.05408163,2.7426218938857834,3.3090118439998273,1.083047384522464,6393,4380,0.36403509,"16358"
"Ryan Castellani","COL","A,A+,AA,AAA",32,53,5.324628568563536,166,139,2,1,3,1,,740.1,3305,772,491,438,80,337,0,54,56,4,617,7.50067540366142,0.18668684,0.10196672,5.324628568563536,4.8660366289041175,1.4979738920692447,12038,7476,0.31505046,"16377"
"Brad Wieck","SDP","A,A+,AA,AAA,R",19,17,3.3226163728526177,175,23,0,0,22,5,,300.2,1284,260,131,111,18,131,0,19,26,0,420,12.572061951334229,0.3271028,0.10202492,3.3226163728526177,3.0538065838878365,1.300443445230604,4824,3101,0.30952381,"16390"
"Reynaldo Lopez","WSN","A+,AA,AAA",18,27,4.104977432250665,70,70,2,1,0,0,,368.1,1566,337,183,168,40,133,1,11,23,2,401,9.798190180550694,0.25606641,0.08492976,4.104977432250665,3.7143761861026245,1.2760181171678655,5493,3600,0.32220039,"16400"
"Yonny Chirinos","TBR","A,A-,A+,AA,AAA,CPX",31,18,3.0879766993580504,96,76,1,1,0,1,,454.2,1835,418,184,156,40,77,0,13,22,3,360,7.126100075441655,0.19618529,0.04196185,3.0879766993580504,3.5093302034528113,1.0887097337480307,5736,3985,0.28271873,"16401"
"Victor Gonzalez","LAD","A,A+,AA,AAA,CPX,R",14,21,4.028571649635742,122,55,0,0,2,5,,315,1384,323,168,141,26,117,0,15,27,5,320,9.142857644563387,0.23121387,0.08453757,4.028571649635742,3.874803149655672,1.3968254734749619,4690,3040,0.31759657,"16408"
"Blake Taylor","NYM","A,A-,A+,AA,AAA,CPX,R",8,22,4.3751390332887174,126,39,0,0,11,4,,300.1,1326,276,180,146,17,159,1,16,30,1,280,8.39067759808795,0.21116139,0.1199095,4.3751390332887174,4.150687802046902,1.44839077586042,4796,2970,0.35906433,"16418"
"Chih-Wei Hu","MIN","A+,AA,AAA",25,30,3.90909102959191,124,80,0,0,3,0,,495,2092,504,243,215,59,143,2,9,14,3,425,7.72727296547238,0.20315488,0.06835564,3.90909102959191,4.075393935369367,1.3070707473622563,7494,4934,0.32211221,"16419"
"Scott Blewett","KCR","A,A+,AA,AAA,CPX",48,56,5.183082259691837,181,163,4,1,0,0,,863,3829,949,542,497,112,330,3,46,86,7,726,7.571263019187673,0.18960564,0.08618438,5.183082259691837,4.802305766058811,1.4820393941752423,13446,8493,0.30667645,"16427"
"Foster Griffin","KCR","A,A+,AA,AAA,CPX",49,48,4.584255605647052,183,143,0,0,1,1,,783.1,3432,859,460,399,77,278,6,26,50,3,653,7.5025536603697365,0.19026807,0.08100233,4.584255605647052,4.289800426711012,1.4514894524145636,11889,7650,0.3085622,"16432"
"James Norwood","CHC","A,A+,AA,AAA,R",18,23,3.997058644146251,253,11,0,0,29,22,,340,1465,308,168,151,26,160,4,11,42,1,411,10.879411276451053,0.28054608,0.10921502,3.997058644146251,3.659884320493197,1.3764705264609605,5661,3458,0.33830275,"16440"
"Matt Wotherspoon","NYY","A,A+,AA,AAA",24,18,3.731366619870725,172,36,1,0,14,6,,429.1,1818,389,191,178,38,156,6,25,29,4,459,9.621894823149791,0.25247525,0.08580858,3.731366619870725,3.670922311617617,1.269409992402962,7083,4532,0.36016949,"16452"
"Conner Greene","TOR","A,A+,AA,AAA",36,44,4.5934179699392255,173,107,1,1,1,4,,658.1,2938,664,398,336,50,348,1,33,75,7,516,7.054177596692383,0.17562968,0.11844792,4.5934179699392255,4.521780860658045,1.537215273008762,10199,6286,0.3022113,"16455"
"Joe Harvey","NYY","A,A-,A+,AA,AAA,R",6,7,2.7181206574918404,157,5,0,0,33,6,,198.2,824,140,63,60,17,94,1,8,11,4,235,10.645972575176375,0.28519417,0.11407767,2.7181206574918404,3.7579906288235185,1.1778522849131308,3237,2011,0.40695297,"16459"
"Brent Honeywell","TBR","A,A+,AA,AAA",34,25,3.3633863317295023,114,85,1,1,2,2,,484.1,1979,444,199,181,46,119,0,16,21,5,509,9.458362667681309,0.25720061,0.06013138,3.3633863317295023,3.3008565970114425,1.1624226548580172,6758,4655,0.32408102,"16466"
"Trevor Oaks","LAD","A,A+,AA,AAA,R",34,19,3.044295200691383,87,84,4,0,0,0,,496.2,2020,487,193,168,25,103,3,12,19,2,333,6.034227987084705,0.16485149,0.0509901,3.044295200691383,3.6124943271462526,1.1879194235502089,6207,4223,0.31954169,"16468"
"Roel Ramirez","TBR","A,A-,A+,AA,AAA",24,22,4.417823314805412,217,43,0,0,10,6,,456.1,1968,476,257,224,38,152,3,26,48,3,426,8.401753268335293,0.21646341,0.07723577,4.417823314805412,3.8290190549260275,1.376187024651686,7186,4697,0.32916973,"16470"
"Ryan Yarbrough","SEA","A,A+,AA,AAA,CPX,R",33,22,3.5671980536876475,86,85,1,1,0,0,,439,1837,426,199,174,40,108,1,24,13,2,409,8.384965539989931,0.22264562,0.05879151,3.5671980536876475,3.688609729544507,1.2164008688819947,6224,4208,0.32178599,"16502"
"Dan Altavilla","SEA","A-,A+,AA,AAA",20,18,3.5349125584739376,129,29,1,1,26,7,,267.1,1130,222,125,105,18,108,3,16,19,2,296,9.965086831507481,0.2619469,0.09557522,3.5349125584739376,3.707180910640836,1.2344139093083593,3501,2305,0.33333333,"16507"
"Jordan Montgomery","NYY","A,A+,AA,AAA",24,13,2.46028043310616,54,53,2,1,0,0,,285.1,1172,247,93,78,10,82,0,3,25,1,282,8.894860027383809,0.24061433,0.06996587,2.46028043310616,2.664296511355985,1.1530374109571604,4034,2699,0.34243176,"16511"
"Nick Gardewine","TEX","A,A+,AA,AAA,CPX",14,12,3.6057232501572583,106,17,0,0,16,3,,209.2,883,208,92,84,20,64,3,8,13,1,228,9.7869631075697,0.25821065,0.07248018,3.6057232501572583,3.646548481088721,1.2972972540248338,2616,1812,0.34020619,"16513"
"Harrison Musgrave","COL","A+,AA,AAA",29,17,4.299073425271107,93,68,0,0,0,1,,395.2,1692,412,209,189,49,124,1,13,10,3,325,7.392586577847142,0.19208038,0.07328605,4.299073425271107,4.643844950727361,1.3546756942653224,5772,3762,0.30800654,"16532"
"Dusten Knight","SFG","A,A+,AA,AAA,R",26,13,3.216522021875244,239,5,0,0,35,13,,383.1,1595,311,156,137,34,136,3,17,42,3,426,10.00174000962667,0.26708464,0.08526646,3.216522021875244,3.7003789982723645,1.1660870590253318,5740,3682,0.31058358,"16537"
"Austin Gomber","STL","A,A+,AA,AAA",43,23,3.039848352230894,94,92,3,2,0,0,,527,2144,430,200,178,47,157,1,12,25,0,530,9.051233857766144,0.24720149,0.07322761,3.039848352230894,3.5308403430376356,1.113852049163255,7603,5046,0.31067961,"16561"
"Erik Swanson","TEX","A,A-,A+,AA,AAA,R",22,11,3.40607747369072,92,65,1,0,2,2,,362,1483,341,149,137,31,92,1,10,9,2,362,9.000000331941902,0.2440998,0.06203641,3.40607747369072,3.3494766632267083,1.1961326408013637,5545,3753,0.38998035,"16587"
"Jonathan Holder","NYY","A+,AA,AAA,CPX,R",15,13,3.114110524191445,130,25,1,0,20,7,,271.2,1125,231,102,94,16,75,1,16,7,1,299,9.905521773757895,0.26577778,0.06666667,3.114110524191445,2.961412769425324,1.1263804023671184,3596,2473,0.33561644,"16588"
"Bryan Abreu","HOU","A,A-,A+,AA,AAA,R",18,13,4.168646401824357,87,43,0,0,5,4,,280.2,1211,215,149,130,18,167,0,21,40,4,369,11.832542479024521,0.30470685,0.13790256,4.168646401824357,3.7324569844180444,1.3610452354674396,4002,2469,0.3431221,"16609"
"J.P. Feyereisen","CLE","A,A+,AA,AAA,CPX",26,15,2.672665997039237,208,0,0,0,29,10,,296.1,1203,214,100,88,22,127,4,7,8,1,351,10.660292783645138,0.29177057,0.10556941,2.672665997039237,3.3429391235133394,1.1507311931696715,4774,2979,0.36947218,"16610"
"Kyle Bird","TBR","A,A+,AA,AAA",25,9,3.1023338637212405,246,6,0,0,22,10,,371.1,1566,336,152,128,25,152,5,20,23,8,378,9.161579691301787,0.24137931,0.09706258,3.1023338637212405,3.6382679091411414,1.3141830950485809,5315,3396,0.3201581,"16618"
"Jeff Brigham","LAD","A,A+,AA,AAA,R",32,24,3.526045541246051,129,71,0,0,4,2,,454.1,1912,409,203,178,33,168,1,28,15,0,456,9.033015543866288,0.23849372,0.08786611,3.526045541246051,3.6902773640868163,1.2699926824587837,6677,4337,0.35640414,"16631"
"Carlos Sanabria","HOU","A,A-,A+,AA,AAA,R",22,16,3.9224600330761805,166,27,0,0,21,7,,374,1602,307,193,163,29,181,2,16,48,8,384,9.240642041111983,0.23970037,0.11298377,3.9224600330761805,3.992772034392968,1.3048128808051642,5302,3351,0.30563798,"16634"
"Ryan Thompson","HOU","A,A+,AA,AAA,CPX",16,9,3.2945302985939935,148,5,0,0,19,12,,237.2,1000,233,101,87,13,62,2,15,10,0,228,8.633941472177362,0.228,0.062,3.2945302985939935,3.1722785859467013,1.2412342759709172,3232,2165,0.37229437,"16647"
"James Bourque","WSN","A,A+,AA,AAA",21,16,4.269230951924303,139,34,0,0,15,5,,312,1367,301,173,148,28,135,1,17,48,1,330,9.519231176587974,0.24140454,0.0987564,4.269230951924303,3.9976417581276333,1.3974359572364838,4908,3039,0.29218573,"16668"
"Zac Curtis","ARI","A,A+,AA,AAA",11,10,3.696923217949506,185,0,0,0,53,11,,216.2,926,175,100,89,23,95,2,14,17,0,287,11.92153891630908,0.30993521,0.10259179,3.696923217949506,3.683203253476849,1.2461538936908447,3501,2264,0.31190926,"16684"
"Dean Deetz","HOU","A,A-,A+,AA,AAA,R",29,14,3.4663992481581674,118,46,0,0,3,7,,332.1,1447,268,149,128,27,180,2,29,31,1,371,10.047141570833439,0.25639254,0.1243953,3.4663992481581674,4.311567082093571,1.3480441520615096,5362,3234,0.34407365,"16687"
"Julian Merryweather","CLE","A,A+,AA,AAA,CPX,R",26,18,3.8820277384856627,93,58,0,0,1,5,,361.2,1553,373,185,156,33,89,1,20,26,3,352,8.759447204788161,0.22665808,0.05730844,3.8820277384856627,3.5291157950038663,1.2774193840316068,5022,3417,0.34249084,"16703"
"Brock Stewart","LAD","A,A+,AA,AAA,CPX",22,25,4.002257441080326,108,84,1,0,2,1,,443,1875,437,212,197,49,125,0,23,23,2,444,9.020316263145506,0.2368,0.06666667,4.002257441080326,4.072911109559688,1.2686230580299735,6416,4360,0.34348165,"16727"
"Artie Lewicki","DET","A,A+,AA,AAA",25,22,3.638814034880019,69,67,0,0,0,0,,371,1557,374,174,150,20,91,0,10,9,2,332,8.053908397201107,0.21323057,0.05844573,3.638814034880019,3.042206512665627,1.2533692786808954,5545,3746,0.38434164,"16731"
"Vinny Nittoli","SEA","A,A+,AA,AAA,R",16,18,4.434953718877693,168,15,0,0,12,10,,253.2,1059,226,151,125,35,74,1,14,28,3,282,10.005255589788074,0.26628895,0.06987724,4.434953718877693,4.193328013101208,1.1826543250340513,3896,2545,0.29646018,"16754"
"Montana DuRapau","PIT","A,A+,AA,AAA",18,10,2.826608830462313,229,0,0,0,72,9,,305.2,1196,199,100,96,25,88,6,11,9,0,317,9.33369790892243,0.26505017,0.0735786,2.826608830462313,3.3364172741211426,0.9389314054892174,4457,2902,0.32605905,"16768"
"Kyle McGrath","SDP","A,A+,AA,AAA",19,13,3.8571430976792493,207,12,0,0,4,9,,324.1,1341,306,157,139,40,80,1,9,12,2,302,8.380267737403837,0.22520507,0.05965697,3.8571430976792493,4.14043016553108,1.1901336816180579,4456,3059,0.28647497,"16793"
"Josh James","HOU","A,A+,AA,AAA",28,23,3.8790897336754084,146,73,0,0,11,5,,468.2,2041,435,233,202,27,191,0,40,41,2,521,10.00497896655885,0.25526703,0.09358158,3.8790897336754084,3.5872503001554628,1.3357041657210151,7128,4583,0.32996894,"16794"
"Tim Hill","KCR","A+,AA,AAA",4,7,3.5639998912353548,111,0,0,0,8,7,,166.2,707,168,72,66,13,54,2,7,3,1,176,9.503999709960947,0.24893918,0.07637907,3.5639998912353548,3.392943536050122,1.3319999593505871,2698,1778,0.47121535,"16814"
"Brennan Bernardino","CIN","A,A+,AA,AAA",14,11,4.079136804693774,181,0,0,0,8,8,,231.2,1020,240,126,105,16,91,3,23,17,0,236,9.168345580073625,0.23137255,0.08921569,4.079136804693774,3.7256983469516403,1.4287770183636395,3331,2180,0.33283358,"16835"
"Cam Hill","CLE","A,A-,A+,AA,AAA",20,12,3.2319201428149142,195,1,0,0,33,12,,267.1,1108,232,107,96,26,90,3,11,16,1,268,9.02244373202497,0.24187726,0.08122744,3.2319201428149142,3.791521078119783,1.2044887569287066,3656,2422,0.31750339,"16840"
"Locke St. John","DET","A,A-,A+,AA,AAA,R",27,35,3.532191882340185,215,42,0,0,12,11,,486.2,2079,445,223,191,39,189,5,34,31,1,482,8.913698886324445,0.23184223,0.09090909,3.532191882340185,3.803620299763936,1.3027397634692712,7100,4520,0.31682447,"16850"
